Id,SalePrice
2027,145212.2275037938
2028,155034.38208351182
2029,172055.84253835198
2030,289534.3784452693
2031,266239.2395213116
2032,282016.27187869494
2033,281362.5817096099
2034,165001.43221420652
2035,205956.1842518801
2036,185856.90953763278
2037,194029.5921831354
2038,313062.9321894941
2039,207338.07492947
2040,396481.60608773626
2041,280426.3355138205
2042,207819.44827505195
2043,167057.8715382341
2044,173668.08237895407
2045,230668.83702256257
2046,134788.44045477305
2047,155460.7725030239
2048,127817.07114967528
2049,135666.85594375423
2050,181115.70259438502
2051,107176.19166360064
2052,141928.70567214483
2053,143560.0308624683
2054,87148.54504125137
2055,159738.41472467725
2056,124654.81309320247
2057,132367.19391169696
2058,210580.03857326874
2059,128060.76451797438
2060,158374.48820007287
2061,175324.51895729252
2062,141112.75229002422
2063,111314.94370870627
2064,138554.93323594087
2065,118444.00418432419
2066,168894.61246166876
2067,133976.97229183555
2068,135478.55646487063
2069,86731.14089183889
2070,112066.88597749466
2071,97930.06378918535
2072,137567.7544091753
2073,136319.91592535414
2074,183723.7364125704
2075,142811.96893836308
2076,124396.29257744829
2077,149429.1429714408
2078,132917.70143905305
2079,128999.46837127519
2080,118120.2742855725
2081,122896.41735656065
2082,130542.16619637914
2083,149627.8496610938
2084,116300.57368190713
2085,140777.08343410297
2086,113171.30888026928
2087,122424.20720099374
2088,107473.24517218948
2089,98428.96160505465
2090,135855.00839136087
2091,128084.65121544065
2092,138262.73925067246
2093,136031.4167941483
2094,148181.35286893116
2095,148523.37976216417
2096,89034.0680846475
2097,99289.58079195533
2098,146825.2617683908
2099,67588.16332607341
2100,116948.96432015694
2101,125054.94808027644
2102,148180.4091584064
2103,106460.24410811665
2104,134572.7913627189
2105,136190.77217449623
2106,82639.79626026144
2107,249278.07516250346
2108,121718.07724566651
2109,117476.65765302228
2110,122025.51416993223
2111,165175.7391319689
2112,139083.4159749439
2113,118254.69313014024
2114,110205.29731377965
2115,151816.73245057397
2116,113879.91397682852
2117,144081.81977061936
2118,119777.33492374544
2119,110257.49495176799
2120,110458.92399474262
2121,116046.01744184236
2122,103341.06308213693
2123,94488.02032087489
2124,185022.25432389107
2125,138342.45687633075
2126,158277.47276303414
2127,152759.19531372658
2128,131754.5302986302
2129,108311.80668649102
2130,144301.3973863273
2131,158279.5999718929
2132,114588.51487958529
2133,118845.45558956753
2134,118691.32488619235
2135,110127.82660530512
2136,91162.69975955354
2137,119178.65175173052
2138,136800.77117580167
2139,147382.82354760976
2140,133155.54076019378
2141,135804.41736923304
2142,140612.39276281316
2143,147562.7802761777
2144,117505.14029641062
2145,130257.8880288363
2146,148791.7947008426
2147,156825.3216135505
2148,125447.34710223656
2149,135114.08878107104
2150,236319.28031702683
2151,145949.49157338985
2152,175128.21506042467
2153,164582.25079397424
2154,110792.44909278561
2155,124862.89918272386
2156,218565.08067316527
2157,240551.7120498932
2158,233898.3486552762
2159,228801.25030148844
2160,173379.73878270038
2161,252459.2435641581
2162,465541.9223882785
2163,347202.11218812776
2164,256023.24528252592
2165,174278.79391794244
2166,139863.51166135605
2167,204009.67801902912
2168,203679.1336011751
2169,195474.36027211623
2170,216305.59482184122
2171,142117.16107217586
2172,139398.87823450487
2173,156566.285965664
2174,240335.92269350885
2175,315629.86153205513
2176,329130.5011359553
2177,257754.57703379684
2178,223334.11028818262
2179,142915.57927031897
2180,181979.8796036072
2181,194636.6286244645
2182,226366.46032401174
2183,195321.03802906282
2184,140660.58076226604
2185,125240.44442761433
2186,146181.70826584293
2187,147935.1840493119
2188,159678.04061460006
2189,190336.7188164173
2190,89331.4613334504
2191,90600.38991970838
2192,95160.87558679767
2193,99173.79471275427
2194,103094.80141134461
2195,118116.8800266455
2196,107633.31502554045
2197,111258.36006944692
2198,161523.47880695152
2199,163011.77976571175
2200,129526.22905541486
2201,129890.74056418684
2202,194150.1197731557
2203,167812.05137702642
2204,167349.6429956927
2205,120135.81159878502
2206,133376.20452353772
2207,232816.42562835236
2208,232363.80006037658
2209,191938.71678825357
2210,126572.01550766172
2211,115728.0808832961
2212,113171.47309622762
2213,106765.66417068959
2214,148670.1970421722
2215,109440.29200404913
2216,148017.74310928935
2217,81326.70737813531
2218,90193.50414794835
2219,71932.7905788233
2220,84785.25525183142
2221,341624.2902395268
2222,256811.05312836642
2223,271642.2059979105
2224,215977.6639883164
2225,139441.3547279382
2226,176100.72996258904
2227,199371.48330490824
2228,278220.58957859484
2229,233557.01167534685
2230,162225.42405068842
2231,206679.00793020905
2232,176058.74830093764
2233,173398.6763054268
2234,247518.37438874025
2235,190579.7778604678
2236,269914.04334209097
2237,351065.2667753006
2238,195561.33495311736
2239,128272.7933180787
2240,168642.96123277894
2241,146499.6351532833
2242,141220.39672553187
2243,141466.79751674522
2244,97779.75281401219
2245,94504.50637346554
2246,144981.9287891703
2247,101506.40704316954
2248,124593.73628810291
2249,123699.80512539115
2250,138216.48818197704
2251,131070.97348012611
2252,176578.78661979156
2253,159738.51731520274
2254,176118.21785422266
2255,183245.12255468787
2256,187525.15078527544
2257,191644.25941519978
2258,178022.576746437
2259,177430.63292359907
2260,148726.44488929346
2261,187823.4180317212
2262,209940.86203150972
2263,317579.2088019639
2264,430763.8520530424
2265,174351.66419201254
2266,290413.3690139375
2267,342849.1930658736
2268,375731.15148382366
2269,162274.87598323307
2270,187925.54723047346
2271,252960.4526026681
2272,203541.82077302624
2273,160164.3046676318
2274,166602.5364333448
2275,159354.41235475516
2276,177421.8156516379
2277,175751.36128702553
2278,156394.15960235323
2279,120424.02760918494
2280,115165.57459992838
2281,174795.38423382107
2282,173441.62711039092
2283,101624.12638888846
2284,110534.44306661078
2285,155563.93916394617
2286,129695.84431306606
2287,342751.4992179504
2288,275249.34103000804
2289,375589.85301994596
2290,417039.9129372068
2291,313732.3290682715
2292,417024.4886853408
2293,462880.98137240193
2294,371713.7821058099
2295,455157.47521391226
2296,267503.80245380383
2297,307840.0933629957
2298,329965.94170588185
2299,364175.34287464456
2300,316272.61333940295
2301,276599.19443226646
2302,228523.27755819424
2303,243071.8680263182
2304,246642.1296610412
2305,177743.6267311233
2306,177492.85652219973
2307,180103.822217564
2308,230637.43677801223
2309,286649.65596369054
2310,221324.4687084863
2311,196367.59538304416
2312,179464.30945929312
2313,176684.01963315616
2314,181031.13952208668
2315,175792.24024161237
2316,181092.35721611138
2317,175178.6333675962
2318,176757.8065921154
2319,177354.5636650037
2320,185797.24899459392
2321,250002.60201749334
2322,177437.02927169442
2323,185664.5608034742
2324,170851.21871410514
2325,223206.69067659983
2326,171034.68015941625
2327,213180.4261031385
2328,220378.46181377
2329,180314.48890246268
2330,178424.6696797486
2331,337668.75829988223
2332,398146.9901150569
2333,309505.0373450438
2334,262744.0131167757
2335,256567.06322088515
2336,328404.3599530437
2337,197440.77360868137
2338,283671.0678170452
2339,232514.56603395988
2340,382026.9044257272
2341,220093.54479747717
2342,240462.16007673592
2343,219587.7718784402
2344,232886.74935252318
2345,247730.16975904122
2346,220991.47169511655
2347,196295.1695386465
2348,225582.44982103864
2349,161332.02369668963
2350,279177.1733096673
2351,259189.94002222418
2352,242386.55433183516
2353,201975.61379624985
2354,135688.2782681321
2355,165474.73706092263
2356,150856.79754803705
2357,201323.56044177143
2358,193031.04484227923
2359,125493.17267474336
2360,120782.39312280824
2361,139663.63877724565
2362,259878.71692075828
2363,143589.39166646052
2364,148979.35648984808
2365,217007.31063504482
2366,192870.85307496812
2367,223225.7858196409
2368,201549.43743571325
2369,225952.734245029
2370,172123.1851505668
2371,172958.72076056708
2372,165367.774585248
2373,263214.39675356087
2374,293661.3258594297
2375,242851.43349000643
2376,264015.7199587171
2377,362252.94120177056
2378,130783.29745473151
2379,186282.11745565198
2380,142621.59798836705
2381,157977.60824308734
2382,187177.19011148295
2383,215526.99451864118
2384,242861.3107145416
2385,149573.50298266445
2386,141049.90868039866
2387,132602.84302617214
2388,104084.04377094485
2389,129203.80415868312
2390,130825.51965068583
2391,135148.8859206327
2392,117260.0195352897
2393,168744.16347522681
2394,144864.79131978526
2395,193475.3690978137
2396,149113.26927741617
2397,196456.8257230897
2398,122662.0820488202
2399,63770.2725977659
2400,61731.17950439879
2401,115486.79120449245
2402,138011.43688841257
2403,134592.84965592055
2404,138960.54157926436
2405,155465.14497322784
2406,133629.07652838362
2407,131617.7318885546
2408,138097.71794263594
2409,137314.03362234728
2410,165496.5964688007
2411,126284.11705896501
2412,156665.40724744086
2413,142610.371461809
2414,126766.27477942358
2415,133587.74689134487
2416,129091.44377763555
2417,131758.13335436245
2418,119888.93413565219
2419,131681.32991221626
2420,128724.91735978154
2421,149786.72082831053
2422,121111.12043726968
2423,133814.79541599844
2424,153675.81793733677
2425,168192.8502904511
2426,126530.97713260008
2427,142949.11359913085
2428,169184.45882597985
2429,117081.00930616513
2430,130588.54054125784
2431,117026.65097789318
2432,134205.61001450848
2433,144713.38384550717
2434,145249.88251152437
2435,151265.43543824978
2436,108526.12569580757
2437,113376.61596566984
2438,125041.55216269016
2439,113466.64317496549
2440,122818.70525280523
2441,106439.99482916607
2442,108384.7698221031
2443,115334.42892278753
2444,122128.81647451626
2445,84610.38024523745
2446,137800.36988045453
2447,206557.32606639483
2448,142724.11392093205
2449,115820.18935032557
2450,156534.9584118691
2451,123698.2454952081
2452,214108.5487687075
2453,101921.89781652825
2454,126167.38772059428
2455,102469.07600840846
2456,143046.6607101668
2457,118613.39631800282
2458,115978.37747577556
2459,110927.79464069597
2460,143528.9210435969
2461,116145.5859275695
2462,134446.9554517013
2463,120355.04264840041
2464,153373.77376492455
2465,125082.94513398064
2466,117125.33177827731
2467,165804.62562407865
2468,94524.08399832826
2469,98689.54589809154
2470,176771.7845674909
2471,200685.21525962267
2472,167277.73052405633
2473,121548.4187410696
2474,110302.52512578967
2475,226662.94802395528
2476,111241.97354011038
2477,130480.9822987774
2478,160473.13858453312
2479,115908.19932518309
2480,128937.57288310317
2481,124369.71002718114
2482,133971.06359122787
2483,119428.78816094468
2484,123793.82833152483
2485,122081.10100952568
2486,151083.24075301527
2487,185152.77099839997
2488,159820.30845648167
2489,148647.1899707396
2490,147458.45989456697
2491,91903.01458075539
2492,175097.9189809706
2493,135588.35377961138
2494,169912.5099292889
2495,100952.74598759774
2496,212233.3070865308
2497,148031.59895088922
2498,122156.4318474607
2499,93098.72567449202
2500,129510.95098548273
2501,138021.01778115408
2502,149086.43309666973
2503,103132.92624243125
2504,184014.92917057205
2505,220491.60244147386
2506,257453.33665839408
2507,307382.1159945867
2508,254717.99377395824
2509,219858.3522757566
2510,237061.66647157198
2511,190299.4196151297
2512,212898.56197328723
2513,216485.41178236296
2514,243076.89308914513
2515,142468.58569281246
2516,152522.30593999833
2517,132079.2688470584
2518,143612.14291935353
2519,219085.83986887717
2520,205594.14614004933
2521,195684.81228858553
2522,219173.79411893676
2523,136170.8684991032
2524,136746.15488393127
2525,141268.0219669837
2526,138716.1848994446
2527,115209.22404266206
2528,129154.20450600232
2529,133766.39385450777
2530,115105.43252147883
2531,242010.4617124739
2532,224226.18229262665
2533,201166.03035016273
2534,244794.93511210545
2535,301088.0433831266
2536,230573.0764789924
2537,227784.9277729813
2538,188310.58007341056
2539,188007.94432688848
2540,173422.21996901117
2541,187966.48862201357
2542,166889.82839504266
2543,129191.47282388389
2544,139618.94569185705
2545,123863.09938174543
2546,148321.89459618312
2547,139286.66174677803
2548,151353.46848741782
2549,162382.87389308613
2550,364900.2233333333
2551,142037.1268460349
2552,120402.12348879963
2553,87968.24513451164
2554,122064.90989645448
2555,111277.71124034005
2556,109699.45245897514
2557,118774.19729892407
2558,156476.908748989
2559,136002.20362467106
2560,122841.09565499214
2561,149959.25009243024
2562,136075.81307979088
2563,144078.1839614886
2564,174746.23391442036
2565,126837.72071761862
2566,150072.54631379346
2567,130135.94556824223
2568,183963.02170449338
2569,188511.0858994827
2570,125322.29202011421
2571,170517.26870782324
2572,188732.29725535438
2573,242870.7892511626
2574,304256.17632152233
2575,125006.40362732836
2576,134647.2177320308
2577,163057.18893642275
2578,101150.63501665322
2579,82799.09210518013
2580,130367.1729988912
2581,138049.08783471803
2582,118645.2721242762
2583,294057.26238195784
2584,156636.03857370678
2585,175751.49006855095
2586,206895.3106002932
2587,204354.55275081703
2588,153931.10785140024
2589,142755.82646219365
2590,225694.70983448476
2591,205479.23278107436
2592,223375.28526815065
2593,253965.93077510546
2594,182795.12421188457
2595,208045.24024446335
2596,331082.814136123
2597,177052.26651150608
2598,276998.26589898986
2599,338277.8826900601
2600,152708.1613495259
2601,133318.15266862896
2602,88007.28678175785
2603,96683.68803576198
2604,89608.62738922903
2605,88578.67539342394
2606,140879.9188775716
2607,169489.27669021208
2608,197682.9597483793
2609,164008.4151612472
2610,116941.11132286099
2611,154718.10715215997
2612,149134.70717582625
2613,125573.7579461102
2614,127147.12322690198
2615,152683.52853159007
2616,137256.1320542437
2617,170061.64521804918
2618,181453.35897857836
2619,226026.84859449664
2620,180717.91997180867
2621,182050.40802825394
2622,181608.9125148619
2623,261041.7310038462
2624,273241.60758849693
2625,309098.79908817017
2626,160866.14051798667
2627,188913.08099190338
2628,396818.79912847426
2629,522783.22457524907
2630,346407.207874788
2631,431600.9075794229
2632,377015.98552644823
2633,308679.85713269375
2634,391464.7792127565
2635,145970.68941745633
2636,199090.0159808567
2637,173455.2113145246
2638,249887.1800040936
2639,179077.31271039948
2640,149572.30854806447
2641,109791.01420982862
2642,184253.55918789277
2643,112456.98582536548
2644,131154.33415835642
2645,100764.85004496024
2646,97452.29597635334
2647,99672.9837866119
2648,143670.86722003613
2649,139388.6578569979
2650,155494.37093315535
2651,162371.38811770582
2652,418722.6775420224
2653,249700.6173357913
2654,241202.94409760812
2655,353725.80516356806
2656,306326.0702209875
2657,329053.59451791435
2658,282396.6399774245
2659,299387.2940880642
2660,314987.5645629319
2661,324651.473743219
2662,339236.41357665946
2663,274882.6878473975
2664,288645.9265050011
2665,313811.14032986225
2666,286222.52541077207
2667,174453.1654582326
2668,188392.6317335361
2669,175056.1897508323
2670,290684.3877113165
2671,187592.809714799
2672,185042.70214154827
2673,202106.93303314067
2674,202338.20587249947
2675,175004.1876705043
2676,192954.2328244684
2677,189468.84342344076
2678,269375.07789886056
2679,282633.8027663944
2680,275311.90834024287
2681,397578.85893403244
2682,323835.66762821365
2683,526137.0602181164
2684,305055.70385175326
2685,338610.5051203097
2686,256348.5715408351
2687,331421.10671756975
2688,229192.73857871591
2689,217041.11148115827
2690,475981.83764374326
2691,182309.75917241152
2692,139718.1491785902
2693,194885.4165807583
2694,135824.1018697531
2695,194811.42366640412
2696,190291.3660930457
2697,186899.7766540612
2698,190409.4795991989
2699,179138.67009863703
2700,168977.0840456824
2701,146441.73183727174
2702,117352.72292919601
2703,142241.96445590697
2704,137263.0008858022
2705,129744.30399876123
2706,119822.58965652039
2707,123347.13642179755
2708,136331.18501542092
2709,113736.54303351365
2710,126125.15132218318
2711,280185.87549378496
2712,365088.51735329506
2713,179803.5900060132
2714,153716.99514057007
2715,172773.48612187244
2716,172682.09631174186
2717,184298.0821910273
2718,238137.97263768926
2719,154903.46167936304
2720,172414.08210204053
2721,142558.9987304635
2722,161741.30520350326
2723,141431.55720367664
2724,127959.20603974596
2725,139444.68174439576
2726,146045.7289987941
2727,168567.32932162232
2728,168508.72771372952
2729,154320.68291175383
2730,146708.77657813366
2731,120358.80324464028
2732,119372.5294747729
2733,162307.2910745426
